"BehaviorSpace results (NetLogo 6.2.1)"
"VillagesCentralidadesConLímite.nlogo"
"VillageLímite"
"09/07/2022 13:43:17:887 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","tipo-semillas","límite","[step]","count turtles with [color = red]"
"730","eigen","10","10","116"
"729","eigen","10","10","117"
"731","eigen","10","10","122"
"732","eigen","10","10","127"
"733","eigen","10","10","127"
"734","eigen","10","10","115"
"736","eigen","10","10","125"
"735","eigen","10","10","131"
"737","eigen","10","10","119"
"738","eigen","10","10","127"
"740","eigen","10","10","106"
"739","eigen","10","10","123"
"743","eigen","10","10","118"
"741","eigen","10","10","121"
"744","eigen","10","10","130"
"742","eigen","10","10","122"
"745","eigen","10","10","132"
"746","eigen","10","10","118"
"747","eigen","10","10","119"
"748","eigen","10","10","132"
"749","eigen","10","10","131"
"750","eigen","10","10","135"
"751","eigen","10","10","126"
"752","eigen","10","10","130"
"753","eigen","10","10","128"
"754","eigen","10","10","120"
"755","eigen","10","10","123"
"757","eigen","10","10","112"
"756","eigen","10","10","120"
"758","eigen","10","10","126"
"759","eigen","10","10","121"
"760","eigen","10","10","118"
"761","eigen","10","10","136"
"763","eigen","10","10","132"
"762","eigen","10","10","125"
"764","eigen","10","10","139"
"768","eigen","10","10","114"
"765","eigen","10","10","123"
"767","eigen","10","10","128"
"766","eigen","10","10","126"
"769","eigen","10","10","136"
"770","eigen","10","10","129"
"771","eigen","10","10","119"
"776","eigen","10","10","128"
"772","eigen","10","10","125"
"777","eigen","10","10","106"
"775","eigen","10","10","122"
"773","eigen","10","10","132"
"774","eigen","10","10","124"
"778","eigen","10","10","125"
"783","eigen","10","10","133"
"782","eigen","10","10","107"
"784","eigen","10","10","125"
"780","eigen","10","10","130"
"779","eigen","10","10","127"
"785","eigen","10","10","137"
"781","eigen","10","10","125"
"786","eigen","10","10","126"
"787","eigen","10","10","127"
"789","eigen","10","10","125"
"788","eigen","10","10","124"
"790","eigen","10","10","126"
"791","eigen","10","10","130"
"793","eigen","10","10","126"
"792","eigen","10","10","126"
"794","eigen","10","10","129"
"795","eigen","10","10","134"
"796","eigen","10","10","127"
"797","eigen","10","10","133"
"798","eigen","10","10","116"
"799","eigen","10","10","111"
"800","eigen","10","10","123"
"802","eigen","10","10","126"
"804","eigen","10","10","121"
"803","eigen","10","10","118"
"805","eigen","10","10","121"
"801","eigen","10","10","122"
"806","eigen","10","10","121"
"807","eigen","10","10","119"
"808","eigen","10","10","130"
"810","eigen","10","10","127"
"809","eigen","10","10","122"
"811","eigen","10","10","128"
"812","eigen","10","10","120"
"813","eigen","10","10","122"
"814","eigen","10","10","127"
"815","eigen","10","10","134"
"816","eigen","10","10","123"
"817","eigen","10","10","106"
"819","eigen","10","10","116"
"818","eigen","10","10","116"
"820","eigen","10","10","116"
"821","eigen","10","10","123"
"822","eigen","10","10","114"
"825","eigen","10","10","122"
"824","eigen","10","10","110"
"826","eigen","10","10","128"
"823","eigen","10","10","129"
"828","eigen","10","10","127"
"827","eigen","10","10","106"
"829","eigen","10","10","121"
"831","eigen","10","10","114"
"830","eigen","10","10","132"
"833","eigen","10","10","134"
"832","eigen","10","10","119"
"836","eigen","10","10","134"
"835","eigen","10","10","130"
"834","eigen","10","10","131"
"837","eigen","10","10","129"
"838","eigen","10","10","129"
"840","eigen","10","10","129"
"839","eigen","10","10","129"
"841","eigen","10","10","113"
"843","eigen","10","10","130"
"842","eigen","10","10","119"
"844","eigen","10","10","124"
"845","eigen","10","10","114"
"847","eigen","10","10","127"
"848","eigen","10","10","123"
"846","eigen","10","10","125"
"849","eigen","10","10","122"
"850","eigen","10","10","127"
"851","eigen","10","10","122"
"852","eigen","10","10","136"
"854","eigen","10","10","138"
"853","eigen","10","10","137"
"855","eigen","10","10","132"
"857","eigen","10","10","131"
"856","eigen","10","10","116"
"858","eigen","10","10","120"
"859","eigen","10","10","133"
"860","eigen","10","10","126"
"861","eigen","10","10","127"
"864","eigen","10","10","132"
"865","eigen","10","10","132"
"862","eigen","10","10","130"
"863","eigen","10","10","144"
"866","eigen","10","10","128"
"867","eigen","10","10","129"
"868","eigen","10","10","136"
"869","eigen","10","10","130"
"871","eigen","10","10","123"
"874","eigen","10","10","123"
"873","eigen","10","10","116"
"870","eigen","10","10","120"
"875","eigen","10","10","125"
"872","eigen","10","10","120"
"876","eigen","10","10","125"
"877","eigen","10","10","126"
"878","eigen","10","10","120"
"879","eigen","10","10","126"
"881","eigen","10","10","133"
"880","eigen","10","10","130"
"882","eigen","10","10","124"
"883","eigen","10","10","122"
"884","eigen","10","10","121"
"886","eigen","10","10","118"
"885","eigen","10","10","118"
"888","eigen","10","10","122"
"887","eigen","10","10","120"
"889","eigen","10","10","123"
"890","eigen","10","10","131"
"891","eigen","10","10","123"
"892","eigen","10","10","134"
"893","eigen","10","10","118"
"895","eigen","10","10","123"
"894","eigen","10","10","118"
"896","eigen","10","10","128"
"897","eigen","10","10","129"
"898","eigen","10","10","125"
"900","eigen","10","10","126"
"899","eigen","10","10","137"
"901","eigen","10","10","121"
"902","eigen","10","10","121"
"903","eigen","10","10","117"
"904","eigen","10","10","126"
"906","eigen","10","10","127"
"905","eigen","10","10","120"
"907","eigen","10","10","122"
"908","eigen","10","10","126"
"909","eigen","10","10","114"
"910","eigen","10","10","138"
"912","eigen","10","10","128"
"911","eigen","10","10","127"
"913","eigen","10","10","101"
"914","eigen","10","10","127"
"915","eigen","10","10","127"
"917","eigen","10","10","121"
"916","eigen","10","10","131"
"918","eigen","10","10","131"
